rep	L	N	Va	genlen	Nest	va0_est	emp_va	Ne_est
27	500	1000	0.1	0.01	159.65080109962187	0.19464594588879308	0.12871534549372382	35.93066174107451
27	500	1000	0.1	0.01	155.16182061507277	0.19128823046786222	0.12871534549372382	35.93066174107451
27	500	1000	0.1	0.01	145.59298119620217	0.19392858416279676	0.12871534549372382	35.93066174107451
28	500	1000	0.1	0.01	340.50187738676095	0.08312127617131818	0.11121152034478281	35.93066174107451
28	500	1000	0.1	0.01	542.5225469156894	0.08516834096032519	0.11121152034478281	35.93066174107451
28	500	1000	0.1	0.01	725.029986370663	0.0863952382338341	0.11121152034478281	35.93066174107451
28	500	1000	0.1	0.01	402.21707570911013	0.08571969820608866	0.11121152034478281	35.93066174107451
29	500	1000	0.1	0.01	817.5860882201413	0.10323058118302446	0.09575796005183519	35.93066174107451
29	500	1000	0.1	0.01	455.44938854076935	0.10154638278401493	0.09575796005183519	35.93066174107451
29	500	1000	0.1	0.01	907.80925333847	0.10496500016041052	0.09575796005183519	35.93066174107451
29	500	1000	0.1	0.01	836.623548715267	0.10141727056815893	0.09575796005183519	35.93066174107451
30	500	1000	0.1	0.01	1169.6029286980074	0.05720926305711471	0.060430225250784314	35.93066174107451
30	500	1000	0.1	0.01	2378.3597511382095	0.05812678702449964	0.060430225250784314	35.93066174107451
30	500	1000	0.1	0.01	826.1433090795449	0.055964240910027774	0.060430225250784314	35.93066174107451
30	500	1000	0.1	0.01	1168.407252265692	0.05612027902986023	0.060430225250784314	35.93066174107451
1	500	1000	0.1	0.1	780.7408705869836	0.08711699650773051	0.10036244030172414	90.77493690097158
1	500	1000	0.1	0.1	1568.2031124058565	0.0974734943315591	0.10036244030172414	90.77493690097158
1	500	1000	0.1	0.1	1146.1545379267586	0.0917824932462792	0.10036244030172414	90.77493690097158
1	500	1000	0.1	0.1	919.9279201482578	0.09325159619410436	0.10036244030172414	90.77493690097158
2	500	1000	0.1	0.1	624.7435216363051	0.27840277144941317	0.10293102920893593	90.77493690097158
2	500	1000	0.1	0.1	636.2263133754504	0.2719802437200498	0.10293102920893593	90.77493690097158
2	500	1000	0.1	0.1	943.1369052432926	0.27635415422125437	0.10293102920893593	90.77493690097158
2	500	1000	0.1	0.1	501.73744657600923	0.2723105781167384	0.10293102920893593	90.77493690097158
3	500	1000	0.1	0.1	712.2803487311639	0.04166354994728522	0.08119362725390836	90.77493690097158
3	500	1000	0.1	0.1	779.0363896691283	0.039442654874083376	0.08119362725390836	90.77493690097158
3	500	1000	0.1	0.1	598.7479710988666	0.036842450595472497	0.08119362725390836	90.77493690097158
3	500	1000	0.1	0.1	734.1821996822181	0.03735166218817427	0.08119362725390836	90.77493690097158
4	500	1000	0.1	0.1	949.8553574329991	0.06795712216387892	0.06866344702759801	90.77493690097158
4	500	1000	0.1	0.1	1082.3324422078358	0.07037040875888516	0.06866344702759801	90.77493690097158
4	500	1000	0.1	0.1	696.2353777091871	0.06760936368966687	0.06866344702759801	90.77493690097158
4	500	1000	0.1	0.1	880.2503500549572	0.06812563287729605	0.06866344702759801	90.77493690097158
5	500	1000	0.1	0.1	905.4790965419678	0.21025147055932125	0.1238207868209196	90.77493690097158
5	500	1000	0.1	0.1	2944.8051888413074	0.21307376452611188	0.1238207868209196	90.77493690097158
5	500	1000	0.1	0.1	1608.7731058818847	0.20821118473886285	0.1238207868209196	90.77493690097158
5	500	1000	0.1	0.1	724.582689275738	0.19849400860845448	0.1238207868209196	90.77493690097158
6	500	1000	0.1	0.1	623.226709001317	0.12369110650471561	0.08770850934862344	90.77493690097158
6	500	1000	0.1	0.1	682.5809518281335	0.12277628131580356	0.08770850934862344	90.77493690097158
6	500	1000	0.1	0.1	1102.541017374244	0.1253095993452241	0.08770850934862344	90.77493690097158
6	500	1000	0.1	0.1	881.6435912249608	0.12783644907348957	0.08770850934862344	90.77493690097158
7	500	1000	0.1	0.1	789.0004938885025	0.045871688502836495	0.108241406303422	90.77493690097158
7	500	1000	0.1	0.1	746.9878453868823	0.041541180448476475	0.108241406303422	90.77493690097158
7	500	1000	0.1	0.1	5311.570957983916	0.052024831014442455	0.108241406303422	90.77493690097158
7	500	1000	0.1	0.1	655.9484281748507	0.04311077431421567	0.108241406303422	90.77493690097158
8	500	1000	0.1	0.1	776.9497128529117	0.09579838461167903	0.09095972962324549	90.77493690097158
8	500	1000	0.1	0.1	803.5954638036568	0.09832187930575285	0.09095972962324549	90.77493690097158
8	500	1000	0.1	0.1	1074.645482283449	0.1001043195018882	0.09095972962324549	90.77493690097158
8	500	1000	0.1	0.1	572.9980942112443	0.09135434519354962	0.09095972962324549	90.77493690097158
9	500	1000	0.1	0.1	639.0451953212194	0.10151019837969094	0.11635207419115284	90.77493690097158
9	500	1000	0.1	0.1	1128.1025316136463	0.09515761190638437	0.11635207419115284	90.77493690097158
9	500	1000	0.1	0.1	972.0439836776208	0.0996352087531348	0.11635207419115284	90.77493690097158
9	500	1000	0.1	0.1	394.2238403800121	0.09239945308487797	0.11635207419115284	90.77493690097158
10	500	1000	0.1	0.1	1486.8825189803463	0.04183127437171157	0.06927059411913054	90.77493690097158
10	500	1000	0.1	0.1	746.37348940427	0.034984858110288904	0.06927059411913054	90.77493690097158
10	500	1000	0.1	0.1	1083.3032991649402	0.040446290311174096	0.06927059411913054	90.77493690097158
10	500	1000	0.1	0.1	848.4708867578117	0.03635638978763963	0.06927059411913054	90.77493690097158
11	500	1000	0.1	0.1	6461.875469208682	0.12714999612204028	0.0936340593875041	90.77493690097158
11	500	1000	0.1	0.1	1317.0276457126156	0.1195916629314901	0.0936340593875041	90.77493690097158
11	500	1000	0.1	0.1	890.8148276528959	0.1176415159955585	0.0936340593875041	90.77493690097158
11	500	1000	0.1	0.1	836.8055362317295	0.11883188766427702	0.0936340593875041	90.77493690097158
12	500	1000	0.1	0.1	2119.233789964514	0.11318746843862987	0.12244779294019645	90.77493690097158
12	500	1000	0.1	0.1	711.9991677236812	0.1037499272094264	0.12244779294019645	90.77493690097158
12	500	1000	0.1	0.1	3524.449812647603	0.11590730507705527	0.12244779294019645	90.77493690097158
12	500	1000	0.1	0.1	1358.210630916082	0.11109938079046022	0.12244779294019645	90.77493690097158
13	500	1000	0.1	0.1	1236.1198706719392	0.0920073534776635	0.08367872567951097	90.77493690097158
13	500	1000	0.1	0.1	673.2999344169875	0.08978673845249914	0.08367872567951097	90.77493690097158
13	500	1000	0.1	0.1	557.3620124809114	0.08962254076554253	0.08367872567951097	90.77493690097158
13	500	1000	0.1	0.1	692.5871806025466	0.09082764160215738	0.08367872567951097	90.77493690097158
14	500	1000	0.1	0.1	545.8078355893125	0.0770450844631046	0.07244790352558608	90.77493690097158
14	500	1000	0.1	0.1	1601.5990005899541	0.09079625385819658	0.07244790352558608	90.77493690097158
14	500	1000	0.1	0.1	1688.9725550747814	0.08910035396217618	0.07244790352558608	90.77493690097158
14	500	1000	0.1	0.1	2959.6598556157724	0.08867633971187858	0.07244790352558608	90.77493690097158
15	500	1000	0.1	0.1	688.9092595056546	0.032658042240313996	0.05395838183297357	90.77493690097158
15	500	1000	0.1	0.1	-7915.892595862884	0.0484249597390651	0.05395838183297357	90.77493690097158
15	500	1000	0.1	0.1	578.0738319262492	0.03420681363972657	0.05395838183297357	90.77493690097158
15	500	1000	0.1	0.1	1023.7327540479483	0.03648764736379101	0.05395838183297357	90.77493690097158
16	500	1000	0.1	0.1	829.1208350801592	0.12001653122077528	0.09167521263032881	90.77493690097158
16	500	1000	0.1	0.1	987.9574757686376	0.11968135611146224	0.09167521263032881	90.77493690097158
16	500	1000	0.1	0.1	893.6442497218687	0.12170709595050586	0.09167521263032881	90.77493690097158
16	500	1000	0.1	0.1	1001.4092286046437	0.12027507695961105	0.09167521263032881	90.77493690097158
17	500	1000	0.1	0.1	866.1730439067737	0.056059014521297315	0.07360804694211505	90.77493690097158
17	500	1000	0.1	0.1	744.0170359176387	0.0531485664299192	0.07360804694211505	90.77493690097158
17	500	1000	0.1	0.1	848.5810641561125	0.05672818326194101	0.07360804694211505	90.77493690097158
17	500	1000	0.1	0.1	6946.1027697617665	0.062314520322891864	0.07360804694211505	90.77493690097158
18	500	1000	0.1	0.1	654.2707159834756	0.06757598787160259	0.07164289345600774	90.77493690097158
18	500	1000	0.1	0.1	763.1074026769235	0.07328949502287747	0.07164289345600774	90.77493690097158
18	500	1000	0.1	0.1	970.7526492261817	0.075277630766509	0.07164289345600774	90.77493690097158
18	500	1000	0.1	0.1	543.5445259938101	0.06591558540428288	0.07164289345600774	90.77493690097158
19	500	1000	0.1	0.1	1187.1103729507456	0.1488968299669119	0.08912565688091414	90.77493690097158
19	500	1000	0.1	0.1	772.1653966341354	0.14815528700271088	0.08912565688091414	90.77493690097158
19	500	1000	0.1	0.1	1164.159398576982	0.1508368106989963	0.08912565688091414	90.77493690097158
19	500	1000	0.1	0.1	390.09877004776894	0.13373663435464592	0.08912565688091414	90.77493690097158
20	500	1000	0.1	0.1	555.1916473500103	0.23304485938093664	0.10382467075930477	90.77493690097158
20	500	1000	0.1	0.1	1263.5878583548713	0.2375927899634427	0.10382467075930477	90.77493690097158
20	500	1000	0.1	0.1	511.52704696489087	0.23097730822361903	0.10382467075930477	90.77493690097158
20	500	1000	0.1	0.1	788.5917072887346	0.23335530654355385	0.10382467075930477	90.77493690097158
21	500	1000	0.1	0.1	801.1715374816528	0.1441715796034361	0.09304448665431948	90.77493690097158
21	500	1000	0.1	0.1	593.9094104185215	0.14202706699410578	0.09304448665431948	90.77493690097158
21	500	1000	0.1	0.1	550.9251961174378	0.13939520506375827	0.09304448665431948	90.77493690097158
21	500	1000	0.1	0.1	429.65697000871637	0.13333597320866963	0.09304448665431948	90.77493690097158
22	500	1000	0.1	0.1	618.9747119704779	0.0644766905238096	0.07935370621569304	90.77493690097158
22	500	1000	0.1	0.1	864.9066786113725	0.06510729815389553	0.07935370621569304	90.77493690097158
22	500	1000	0.1	0.1	1475.6150571683063	0.06877862950256122	0.07935370621569304	90.77493690097158
22	500	1000	0.1	0.1	606.0460343525975	0.06470766330799858	0.07935370621569304	90.77493690097158
23	500	1000	0.1	0.1	671.8105520688999	0.04021870871739041	0.09529944022899148	90.77493690097158
23	500	1000	0.1	0.1	1088.1391436560486	0.04722501997287685	0.09529944022899148	90.77493690097158
23	500	1000	0.1	0.1	1118.752223362715	0.0477339800032348	0.09529944022899148	90.77493690097158
23	500	1000	0.1	0.1	1430.3560883563873	0.04725086205383589	0.09529944022899148	90.77493690097158
24	500	1000	0.1	0.1	2532.774143053494	0.042766282739128615	0.05568850815618888	90.77493690097158
24	500	1000	0.1	0.1	2399.139469762703	0.04222329494850426	0.05568850815618888	90.77493690097158
24	500	1000	0.1	0.1	1163.0601499486481	0.03707198632737742	0.05568850815618888	90.77493690097158
24	500	1000	0.1	0.1	3462.2862226048533	0.044784324848180394	0.05568850815618888	90.77493690097158
25	500	1000	0.1	0.1	1336.5475135655895	0.08861656302089124	0.07000583722784427	90.77493690097158
25	500	1000	0.1	0.1	1252.8433127154967	0.08504955060603174	0.07000583722784427	90.77493690097158
25	500	1000	0.1	0.1	636.1016420515286	0.08081046994875841	0.07000583722784427	90.77493690097158
25	500	1000	0.1	0.1	751.3028608700874	0.07991633205209488	0.07000583722784427	90.77493690097158
26	500	1000	0.1	0.1	1511.455338820933	0.09567557495927076	0.07099084448468286	90.77493690097158
26	500	1000	0.1	0.1	895.1570802255346	0.09098689263897647	0.07099084448468286	90.77493690097158
26	500	1000	0.1	0.1	1021.4388076986005	0.08761031329678212	0.07099084448468286	90.77493690097158
26	500	1000	0.1	0.1	3075.4572015272756	0.09516013009397042	0.07099084448468286	90.77493690097158
27	500	1000	0.1	0.1	548.5768340667365	0.054309689668324196	0.05537661486923155	90.77493690097158
27	500	1000	0.1	0.1	588.3871525026553	0.055958560083189036	0.05537661486923155	90.77493690097158
27	500	1000	0.1	0.1	629.2113108660226	0.0590083038783587	0.05537661486923155	90.77493690097158
27	500	1000	0.1	0.1	522.3637245796604	0.05636875229822756	0.05537661486923155	90.77493690097158
28	500	1000	0.1	0.1	862.5494730126558	0.13575648791831585	0.15420808689914686	90.77493690097158
28	500	1000	0.1	0.1	528.3475633289155	0.12969215584898347	0.15420808689914686	90.77493690097158
28	500	1000	0.1	0.1	605.7533397112371	0.13058521680443794	0.15420808689914686	90.77493690097158
28	500	1000	0.1	0.1	826.4887438504717	0.13832238931281504	0.15420808689914686	90.77493690097158
29	500	1000	0.1	0.1	11685.576860887806	0.07402138019532077	0.06143839647463483	90.77493690097158
29	500	1000	0.1	0.1	987.7242956242036	0.06779592211426692	0.06143839647463483	90.77493690097158
29	500	1000	0.1	0.1	541.7511465663058	0.055198510366352795	0.06143839647463483	90.77493690097158
29	500	1000	0.1	0.1	597.3483793003512	0.059067535367631756	0.06143839647463483	90.77493690097158
30	500	1000	0.1	0.1	768.0860402521344	0.08021788878008251	0.09707626123266905	90.77493690097158
30	500	1000	0.1	0.1	528.6819305501613	0.07556695784270982	0.09707626123266905	90.77493690097158
30	500	1000	0.1	0.1	505.5865433095238	0.07411317591280278	0.09707626123266905	90.77493690097158
30	500	1000	0.1	0.1	748.3665333983744	0.078768828072729	0.09707626123266905	90.77493690097158
1	500	1000	0.1	0.5	1120.7280372397056	0.07996439107767458	0.07516735292533487	225.93288462686422
1	500	1000	0.1	0.5	1943.4455189942535	0.08464995087239728	0.07516735292533487	225.93288462686422
1	500	1000	0.1	0.5	2627.4268541185747	0.09740221693182267	0.07516735292533487	225.93288462686422
1	500	1000	0.1	0.5	1181.6672639337874	0.08530690662403773	0.07516735292533487	225.93288462686422
2	500	1000	0.1	0.5	788.1067547994139	0.07963193105450962	0.1153293116982883	225.93288462686422
2	500	1000	0.1	0.5	708.0413726077626	0.0819722604602843	0.1153293116982883	225.93288462686422
2	500	1000	0.1	0.5	810.4796691525679	0.09331809361049155	0.1153293116982883	225.93288462686422
2	500	1000	0.1	0.5	621.5706475405946	0.07215765168146275	0.1153293116982883	225.93288462686422
3	500	1000	0.1	0.5	780.2311119109801	0.08903640244429302	0.08418355215198704	225.93288462686422
3	500	1000	0.1	0.5	23533.21890713129	0.11995961878872499	0.08418355215198704	225.93288462686422
3	500	1000	0.1	0.5	1465.165976829643	0.09716484093084388	0.08418355215198704	225.93288462686422
3	500	1000	0.1	0.5	1461.1166234395591	0.1048863828460444	0.08418355215198704	225.93288462686422
4	500	1000	0.1	0.5	868.5412037963348	0.11487619416284583	0.0982252991086098	225.93288462686422
4	500	1000	0.1	0.5	809.6316259747869	0.09767868873623768	0.0982252991086098	225.93288462686422
4	500	1000	0.1	0.5	1393.222737701584	0.11665034268716998	0.0982252991086098	225.93288462686422
4	500	1000	0.1	0.5	856.6087264828511	0.10661831449398852	0.0982252991086098	225.93288462686422
5	500	1000	0.1	0.5	727.5540626968739	0.08652217134837434	0.08308559354116067	225.93288462686422
5	500	1000	0.1	0.5	1266.3003470405065	0.1137609778544378	0.08308559354116067	225.93288462686422
5	500	1000	0.1	0.5	997.112873499219	0.09974923661241072	0.08308559354116067	225.93288462686422
5	500	1000	0.1	0.5	694.231304866468	0.08721794793799824	0.08308559354116067	225.93288462686422
6	500	1000	0.1	0.5	1724.3932182386334	0.13135989129283523	0.11714835929747089	225.93288462686422
6	500	1000	0.1	0.5	1416.8701767145137	0.13298315662654284	0.11714835929747089	225.93288462686422
6	500	1000	0.1	0.5	1287.87929479488	0.12207380408533021	0.11714835929747089	225.93288462686422
6	500	1000	0.1	0.5	953.6954665053003	0.11086813050219252	0.11714835929747089	225.93288462686422
7	500	1000	0.1	0.5	841.1640105750486	0.10320907455301429	0.08710133606091675	225.93288462686422
7	500	1000	0.1	0.5	1267.5864993495695	0.12886828581878085	0.08710133606091675	225.93288462686422
7	500	1000	0.1	0.5	907.30783041305	0.12881665060407366	0.08710133606091675	225.93288462686422
7	500	1000	0.1	0.5	982.0491915122672	0.11912345669874355	0.08710133606091675	225.93288462686422
8	500	1000	0.1	0.5	1641.396846395232	0.1081382943494429	0.10439568350308825	225.93288462686422
8	500	1000	0.1	0.5	1431.1649233906185	0.11000438522190288	0.10439568350308825	225.93288462686422
8	500	1000	0.1	0.5	1138.3876607209434	0.09660340185941492	0.10439568350308825	225.93288462686422
8	500	1000	0.1	0.5	4021.935194483508	0.12351309145916266	0.10439568350308825	225.93288462686422
9	500	1000	0.1	0.5	525.1923218793619	0.09428141074913474	0.10776225863067841	225.93288462686422
9	500	1000	0.1	0.5	995.691809090146	0.12757388915020304	0.10776225863067841	225.93288462686422
9	500	1000	0.1	0.5	1441.9058217563177	0.13444415583685235	0.10776225863067841	225.93288462686422
9	500	1000	0.1	0.5	783.1650048238386	0.1186434646396145	0.10776225863067841	225.93288462686422
10	500	1000	0.1	0.5	1212.8271918469363	0.11662304969223561	0.1242060883369515	225.93288462686422
10	500	1000	0.1	0.5	6966.428285930016	0.13641211745063117	0.1242060883369515	225.93288462686422
10	500	1000	0.1	0.5	1406.294635480955	0.13551608037369883	0.1242060883369515	225.93288462686422
10	500	1000	0.1	0.5	605.3348875512273	0.09404685456839339	0.1242060883369515	225.93288462686422
11	500	1000	0.1	0.5	934.6475747284934	0.15508177258867017	0.1191511354014724	225.93288462686422
11	500	1000	0.1	0.5	1165.0730469804887	0.17654766864119867	0.1191511354014724	225.93288462686422
11	500	1000	0.1	0.5	1025.0348609108544	0.14696763639628102	0.1191511354014724	225.93288462686422
11	500	1000	0.1	0.5	2347.8951864384126	0.17261678112149922	0.1191511354014724	225.93288462686422
12	500	1000	0.1	0.5	731.7766825839595	0.08892844086578723	0.09580083500265096	225.93288462686422
12	500	1000	0.1	0.5	1042.1860437962134	0.09090456772912027	0.09580083500265096	225.93288462686422
